 C:\WinTA100\DIL805.PRO\Data\Quenching\2_Isabelle_CQ60_Homogeneizado_30min_06.06.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  4182      1890.91455078        1.09397912      879.17114258      874.12231445
  4183      1890.92407227        1.09320629      878.83697510      873.85253906
  4184      1890.93359375        1.09248686      878.48779297      873.58276367
  4185      1890.94311523        1.09192717      878.15948486      873.31298828
  4186      1890.95275879        1.09094119      877.76477051      873.03973389
  4187      1890.96228027        1.09027505      877.49304199      872.76995850
  4188      1890.97180176        1.08984864      877.15637207      872.50018311
  4189      1890.98132324        1.08955562      876.88488770      872.23040771
  4190      1890.99084473        1.08816981      876.40631104      871.96063232
  4191      1891.00036621        1.08750379      876.04528809      871.69085693
  4192      1891.01000977        1.08686399      875.65875244      871.41766357
  4193      1891.01953125        1.08550513      875.31298828      871.14788818
  4194      1891.02905273        1.08521199      874.95428467      870.87463379
  4195      1891.03869629        1.08454573      874.69586182      870.60485840
  4196      1891.04821777        1.08377302      874.35620117      870.33508301
  4197      1891.05773926        1.08289361      873.93676758      870.06182861
  4198      1891.06738281        1.08172107      873.55908203      869.79205322
  4199      1891.07690430        1.08145463      873.09191895      869.52227783
  4200      1891.08642578        1.08012211      872.68115234      869.25250244
  4201      1891.09606934        1.07985568      872.45336914      868.97930908
  4202      1891.10559082        1.07862985      871.99945068      868.70953369
  4203      1891.11511230        1.07825673      871.66479492      868.43975830
  4204      1891.12463379        1.07780373      871.23205566      868.16650391
  4205      1891.13415527        1.07713759      870.75439453      867.89672852
  4206      1891.14379883        1.07625818      870.44732666      867.62695313
  4207      1891.15332031        1.07527220      870.06500244      867.35717773
  4208      1891.16284180        1.07447278      869.54174805      867.08392334
  4209      1891.17248535        1.07335353      869.22277832      866.81414795
  4210      1891.18200684        1.07292724      868.91491699      866.54437256
  4211      1891.19152832        1.07194138      868.53326416      866.27459717
  4212      1891.20104980        1.07154155      868.12567139      866.00482178
  4213      1891.21057129        1.07050228      867.70904541      865.73162842
  4214      1891.22021484        1.06975615      867.37512207      865.46185303
  4215      1891.22973633        1.06914318      867.04888916      865.19207764
  4216      1891.23925781        1.06831694      866.70227051      864.91882324
  4217      1891.24890137        1.06775749      866.29229736      864.64904785
  4218      1891.25842285        1.06685150      865.90863037      864.37927246
  4219      1891.26794434        1.06597209      865.55438232      864.10949707
  4220      1891.27746582        1.06538582      865.10528564      863.83624268
  4221      1891.28710938        1.06392014      864.73883057      863.56646729
  4222      1891.29663086        1.06338716      864.25317383      863.29669189
  4223      1891.30615234        1.06272101      863.96948242      863.02349854
  4224      1891.31579590        1.06221473      863.59490967      862.75372314
  4225      1891.32531738        1.06109560      863.17346191      862.48394775
  4226      1891.33483887        1.06026947      862.80041504      862.21417236
  4227      1891.34436035        1.05970979      862.33612061      861.94091797
  4228      1891.35400391        1.05883050      861.89227295      861.67114258
  4229      1891.36352539        1.05779123      861.55590820      861.40136719
  4230      1891.37304688        1.05669856      861.15081787      861.13159180
  4231      1891.38256836        1.05619228      860.84436035      860.85833740
  4232      1891.39221191        1.05568600      860.47094727      860.58856201
  4233      1891.40173340        1.05464673      860.03436279      860.31878662
  4234      1891.41125488        1.05371404      859.63189697      860.04901123
  4235      1891.42077637        1.05315447      859.27783203      859.77581787
  4236      1891.43041992        1.05254149      858.78076172      859.50604248
  4237      1891.43994141        1.05147552      858.42193604      859.23626709
  4238      1891.44946289        1.05048966      858.15100098      858.96649170
  4239      1891.45910645        1.04958355      857.72039795      858.69323730
  4240      1891.46862793        1.04891741      857.32153320      858.42346191
  4241      1891.47814941        1.04843771      856.89251709      858.15368652
  4242      1891.48767090        1.04745173      856.45373535      857.88043213
  4243      1891.49731445        1.04665232      856.14794922      857.61065674
  4244      1891.50683594        1.04569304      855.73931885      857.34088135
  4245      1891.51635742        1.04555976      855.34179688      857.06768799
  4246      1891.52587891        1.04412079      854.84405518      856.79791260
  4247      1891.53552246        1.04345453      854.44915771      856.52813721
  4248      1891.54504395        1.04281497      854.16839600      856.25836182
  4249      1891.55456543        1.04180241      853.89361572      855.98510742
  4250      1891.56420898        1.04164255      853.59704590      855.71533203
  4251      1891.57373047        1.04073656      853.19757080      855.44555664
  4252      1891.58325195        1.04031014      852.93347168      855.17578125
  4253      1891.59277344        1.03935075      852.68395996      854.90600586
