 C:\WinTA100\DIL805.PRO\Data\Quenching\01_Isabelle_QP_Q328oC_P350oC_t10s_09.28.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  2088       383.97613525        1.19126785      900.11230469      900.00000000
  2089       384.97567749        1.19161570      900.05627441      900.00000000
  2090       385.97525024        1.19220448      900.12738037      900.00000000
  2091       386.97515869        1.19180298      900.01934814      900.00000000
  2092       387.97610474        1.19118774      900.06927490      900.00000000
  2093       388.97573853        1.19172287      899.99145508      900.00000000
  2094       389.97546387        1.19132149      899.85522461      900.00000000
  2095       390.97534180        1.19129467      899.95562744      900.00000000
  2096       391.97515869        1.19193685      900.01062012      900.00000000
  2097       392.97549438        1.19188321      899.82263184      900.00000000
  2098       393.97555542        1.19118774      899.95227051      900.00000000
  2099       394.97567749        1.19145513      900.06762695      900.00000000
  2100       395.97583008        1.19177616      900.03546143      900.00000000
  2101       396.97595215        1.19188333      899.98748779      900.00000000
  2102       397.97528076        1.19121444      900.09942627      900.00000000
  2103       398.97549438        1.19207060      900.07904053      900.00000000
  2104       399.97515869        1.19207060      899.80773926      900.00000000
  2105       400.97619629        1.19038486      899.89465332      900.00000000
  2106       401.97607422        1.19126785      899.99084473      900.00000000
  2107       402.97595215        1.19199026      900.06927490      900.00000000
  2108       403.97619629        1.19118762      899.86914063      900.00000000
  2109       404.97616577        1.19100046      899.87640381      900.00000000
  2110       405.97518921        1.19199049      900.03021240      900.00000000
  2111       406.97598267        1.19193685      900.15765381      900.00000000
  2112       407.97604370        1.19150877      899.93756104      900.00000000
  2113       408.97518921        1.19134820      899.81799316      900.00000000
  2114       409.97537231        1.19196367      900.01538086      900.00000000
  2115       410.97555542        1.19113410      899.99511719      900.00000000
  2116       411.97543335        1.19177639      900.14044189      900.00000000
  2117       412.97528076        1.19134820      900.03961182      900.00000000
  2118       413.97555542        1.19081318      900.06182861      900.00000000
  2119       414.97567749        1.19150877      899.98718262      900.00000000
  2120       415.97564697        1.19153547      900.06256104      900.00000000
  2121       416.97576904        1.19105399      900.10760498      900.00000000
  2122       417.97552490        1.19137502      900.13903809      900.00000000
  2123       418.97528076        1.19116092      900.05438232      900.00000000
  2124       419.97531128        1.19140172      900.03021240      900.00000000
  2125       420.97540283        1.19129467      900.01446533      900.00000000
  2126       421.97528076        1.19121444      900.08935547      900.00000000
  2127       422.97555542        1.19113421      899.98571777      900.00000000
  2128       423.97573853        1.19150877      900.00640869      900.00000000
  2129       424.97546387        1.19150877      899.92962646      900.00000000
  2130       425.97561646        1.19153547      900.03961182      900.00000000
  2131       426.97570801        1.19089341      900.11077881      900.00000000
  2132       427.97579956        1.19126785      900.07067871      900.00000000
  2133       428.97604370        1.19094682      899.94335938      900.00000000
  2134       429.97616577        1.19078636      899.95208740      900.00000000
  2135       430.97515869        1.19073296      899.88037109      900.00000000
  2136       431.97540283        1.19140172      900.04162598      900.00000000
  2137       432.97540283        1.19075954      900.05053711      900.00000000
  2138       433.97534180        1.19078636      900.10174561      900.00000000
  2139       434.97546387        1.19142854      899.94030762      900.00000000
  2140       435.97579956        1.19158912      900.10931396      900.00000000
  2141       436.97601318        1.19073296      899.92242432      900.00000000
  2142       437.97598267        1.19089341      900.01782227      900.00000000
  2143       438.97586060        1.19134820      899.91900635      900.00000000
  2144       439.97586060        1.19129467      899.94335938      900.00000000
  2145       440.97573853        1.19092000      899.96875000      900.00000000
  2146       441.97607422        1.19100046      899.97344971      900.00000000
  2147       442.97521973        1.19092000      899.95251465      900.00000000
