 C:\WinTA100\DIL805.PRO\Data\Quenching\03_Isabelle_CQ60_Homogeneizado_30min_II_09.01.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  2617        65.62461853        1.00670588      656.24853516      656.23425293
  2618        65.64968872        1.00744760      656.43865967      656.48498535
  2619        65.67478943        1.00797749      656.78619385      656.73583984
  2620        65.69979858        1.00792432      656.93621826      656.98608398
  2621        65.72492218        1.00866604      657.17413330      657.23730469
  2622        65.74997711        1.00887799      657.48419189      657.48779297
  2623        65.77505493        1.00996387      657.78674316      657.73864746
  2624        65.80008698        1.00943422      657.93878174      657.98895264
  2625        65.82515717        1.01036119      658.23913574      658.23950195
  2626        65.85026550        1.01104999      658.52026367      658.49072266
  2627        65.87534332        1.01120889      658.84478760      658.74145508
  2628        65.90043640        1.01176512      658.96142578      658.99243164
  2629        65.92549896        1.01205647      659.26672363      659.24291992
  2630        65.95061493        1.01274502      659.52532959      659.49426270
  2631        65.97568512        1.01261282      659.81823730      659.74487305
  2632        66.00080872        1.01314259      660.01220703      659.99603271
  2633        66.02587128        1.01351333      660.16387939      660.24670410
  2634        66.05091858        1.01383114      660.61157227      660.49731445
  2635        66.07598114        1.01444054      660.67077637      660.74780273
  2636        66.10105896        1.01422846      661.05566406      660.99865723
  2637        66.12613678        1.01518214      661.21215820      661.24945068
  2638        66.15119934        1.01531458      661.45568848      661.49993896
  2639        66.17626190        1.01592374      661.76007080      661.75061035
  2640        66.20127869        1.01592374      661.94183350      662.00158691
  2641        66.22643280        1.01698327      662.33068848      662.25225830
  2642        66.25151825        1.01719522      662.51727295      662.50335693
  2643        66.27664185        1.01714218      662.81671143      662.75439453
  2644        66.30168152        1.01846659      662.99261475      663.00482178
  2645        66.32678986        1.01814878      663.14318848      663.25585938
  2646        66.35189819        1.01891696      663.50036621      663.50695801
  2647        66.37693787        1.01949966      663.82360840      663.75738525
  2648        66.40205383        1.01968503      663.93981934      664.00848389
  2649        66.42711639        1.01979101      664.21887207      664.25927734
  2650        66.45219421        1.02021480      664.53417969      664.51000977
  2651        66.47721100        1.02098298      664.74829102      664.76025391
  2652        66.50228119        1.02079761      664.99792480      665.01086426
  2653        66.52735901        1.02130079      665.22180176      665.26159668
  2654        66.55241394        1.02132726      665.46551514      665.51214600
  2655        66.57748413        1.02233386      665.78735352      665.76300049
  2656        66.60260010        1.02225447      665.98583984      666.01409912
  2657        66.62767029        1.02273118      666.27429199      666.26477051
  2658        66.65270233        1.02312851      666.57403564      666.51513672
  2659        66.67778778        1.02341986      666.83343506      666.76586914
  2660        66.70285797        1.02408206      667.07080078      667.01666260
  2661        66.72791290        1.02413511      667.17205811      667.26721191
  2662        66.75300598        1.02527404      667.47772217      667.51818848
  2663        66.77809143        1.02524757      667.85870361      667.76892090
  2664        66.80316925        1.02567148      668.04882813      668.01977539
  2665        66.82824707        1.02593625      668.36486816      668.27056885
  2666        66.85330200        1.02662504      668.50537109      668.52105713
  2667        66.87838745        1.02720773      668.76544189      668.77197266
  2668        66.90347290        1.02731359      668.99902344      669.02282715
  2669        66.92857361        1.02805531      669.32635498      669.27368164
  2670        66.95366669        1.02802885      669.59033203      669.52478027
  2671        66.97870636        1.02850568      669.77386475      669.77508545
  2672        67.00376129        1.02879703      669.99304199      670.02569580
  2673        67.02880859        1.02911484      670.23699951      670.27612305
  2674        67.05390167        1.02969754      670.60589600      670.52709961
  2675        67.07897186        1.02996242      670.74438477      670.77764893
  2676        67.10404205        1.03086305      670.91455078      671.02850342
